,age,g,gs,mp,per,ts%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ows,dws,ws,ws/48,obpm,dbpm,bpm,vorp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,srs,wins,mp_per_game,fg_per_game,fga_per_game,2p_per_game,2pa_per_game,ft_per_game,fta_per_game,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,tm_encode_ATL,tm_encode_BOS,tm_encode_BRK,tm_encode_CHA,tm_encode_CHI,tm_encode_CLE,tm_encode_DAL,tm_encode_DEN,tm_encode_DET,tm_encode_GSW,tm_encode_HOU,tm_encode_IND,tm_encode_LAC,tm_encode_LAL,tm_encode_MEM,tm_encode_MIA,tm_encode_MIL,tm_encode_MIN,tm_encode_NOP,tm_encode_NYK,tm_encode_OKC,tm_encode_ORL,tm_encode_PHI,tm_encode_PHO,tm_encode_POR,tm_encode_SAC,tm_encode_SAS,tm_encode_TOR,tm_encode_TOT,tm_encode_UTA,tm_encode_WAS,pos_encode_C,pos_encode_F,pos_encode_G,conf_encode_East,conf_encode_TOT,conf_encode_West
368,32.0,82.0,82.0,2498.0,11.9,0.545,0.002,0.405,9.9,20.7,15.1,4.1,1.6,1.5,14.0,11.9,2.3,3.8,6.1,0.11699999999999999,-1.8,2.0,0.3,1.4,270.0,528.0,0.511,0.0,1.0,0.0,270.0,527.0,0.512,0.511,138.0,214.0,0.645,232.0,458.0,690.0,75.0,81.0,61.0,101.0,270.0,678.0,2.92,51.0,30.463414634146343,3.292682926829268,6.439024390243903,3.292682926829268,6.426829268292683,1.6829268292682926,2.6097560975609757,2.8292682926829267,5.585365853658536,8.414634146341463,0.9146341463414634,0.9878048780487805,0.7439024390243902,1.2317073170731707,3.292682926829268,8.268292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
369,22.0,35.0,0.0,242.0,9.3,0.428,0.035,0.259,8.8,5.9,7.4,12.7,0.9,0.6,10.4,18.9,0.1,0.1,0.2,0.042,-3.1,-2.6,-5.7,-0.2,31.0,85.0,0.365,1.0,3.0,0.33299999999999996,30.0,82.0,0.366,0.371,18.0,22.0,0.818,19.0,12.0,31.0,23.0,4.0,2.0,11.0,24.0,81.0,6.19,57.0,6.914285714285715,0.8857142857142857,2.4285714285714284,0.8571428571428571,2.342857142857143,0.5142857142857142,0.6285714285714286,0.5428571428571428,0.34285714285714286,0.8857142857142857,0.6571428571428571,0.11428571428571428,0.05714285714285714,0.3142857142857143,0.6857142857142857,2.3142857142857145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
370,34.0,55.0,0.0,571.0,10.1,0.429,0.0,0.12,8.8,19.3,14.2,4.9,1.9,3.3,10.7,15.6,-0.3,1.4,1.1,0.095,-5.1,3.3,-1.8,0.0,72.0,175.0,0.41100000000000003,0.0,0.0,0.0,72.0,175.0,0.41100000000000003,0.41100000000000003,14.0,21.0,0.667,44.0,102.0,146.0,19.0,21.0,28.0,22.0,78.0,158.0,5.87,60.0,10.381818181818181,1.309090909090909,3.1818181818181817,1.309090909090909,3.1818181818181817,0.2545454545454545,0.38181818181818183,0.8,1.8545454545454545,2.6545454545454548,0.34545454545454546,0.38181818181818183,0.509090909090909,0.4,1.4181818181818182,2.8727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
371,30.0,67.0,13.0,2055.0,13.7,0.535,0.0,0.529,7.4,15.4,11.6,10.1,1.2,3.1,14.4,17.4,1.7,2.8,4.5,0.105,-1.4,1.9,0.5,1.3,263.0,560.0,0.47,0.0,0.0,0.0,263.0,560.0,0.47,0.47,212.0,296.0,0.716,127.0,288.0,415.0,152.0,48.0,105.0,116.0,171.0,738.0,6.3,54.0,30.671641791044777,3.925373134328358,8.35820895522388,3.925373134328358,8.35820895522388,3.1641791044776117,4.417910447761194,1.8955223880597014,4.298507462686567,6.1940298507462686,2.2686567164179103,0.7164179104477612,1.5671641791044777,1.7313432835820894,2.5522388059701493,11.014925373134329,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
372,24.0,12.0,2.0,139.0,10.6,0.45399999999999996,0.0,0.391,17.2,15.0,16.1,0.0,1.4,1.8,12.9,18.7,0.0,0.2,0.2,0.052000000000000005,-4.8,-4.0,-8.9,-0.2,21.0,46.0,0.457,0.0,0.0,0.0,21.0,46.0,0.457,0.457,7.0,18.0,0.389,22.0,19.0,41.0,0.0,4.0,4.0,8.0,24.0,49.0,-0.18,27.0,11.583333333333334,1.75,3.8333333333333335,1.75,3.8333333333333335,0.5833333333333334,1.5,1.8333333333333333,1.5833333333333333,3.4166666666666665,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,4.083333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
373,26.0,74.0,8.0,1638.0,10.5,0.461,0.111,0.27,5.9,15.6,10.7,11.3,2.5,0.9,12.9,15.4,-0.2,2.1,1.9,0.055,-2.3,1.3,-1.0,0.4,205.0,477.0,0.43,12.0,53.0,0.226,193.0,424.0,0.455,0.442,70.0,129.0,0.5429999999999999,88.0,228.0,316.0,142.0,83.0,23.0,79.0,188.0,492.0,0.33,41.0,22.135135135135137,2.77027027027027,6.445945945945946,2.608108108108108,5.72972972972973,0.9459459459459459,1.7432432432432432,1.1891891891891893,3.081081081081081,4.27027027027027,1.9189189189189189,1.1216216216216217,0.3108108108108108,1.0675675675675675,2.5405405405405403,6.648648648648648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
374,23.0,57.0,0.0,844.0,17.7,0.5579999999999999,0.011000000000000001,0.24100000000000002,13.4,16.2,14.8,6.7,1.2,3.4,8.2,17.0,1.8,0.8,2.7,0.151,0.8,0.1,0.9,0.6,150.0,282.0,0.532,0.0,3.0,0.0,150.0,279.0,0.5379999999999999,0.532,48.0,68.0,0.706,102.0,126.0,228.0,38.0,21.0,45.0,28.0,87.0,348.0,1.77,41.0,14.807017543859649,2.6315789473684212,4.947368421052632,2.6315789473684212,4.894736842105263,0.8421052631578947,1.1929824561403508,1.7894736842105263,2.210526315789474,4.0,0.6666666666666666,0.3684210526315789,0.7894736842105263,0.49122807017543857,1.5263157894736843,6.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
375,23.0,27.0,7.0,179.0,10.9,0.461,0.0,0.19399999999999998,10.9,23.4,17.3,3.6,1.4,5.9,17.0,11.4,0.0,0.3,0.3,0.07400000000000001,-4.6,2.8,-1.9,0.0,17.0,36.0,0.47200000000000003,0.0,0.0,0.0,17.0,36.0,0.47200000000000003,0.47200000000000003,2.0,7.0,0.28600000000000003,17.0,38.0,55.0,5.0,5.0,17.0,8.0,29.0,36.0,-4.87,36.0,6.62962962962963,0.6296296296296297,1.3333333333333333,0.6296296296296297,1.3333333333333333,0.07407407407407407,0.25925925925925924,0.6296296296296297,1.4074074074074074,2.037037037037037,0.18518518518518517,0.18518518518518517,0.6296296296296297,0.2962962962962963,1.0740740740740742,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
376,26.0,76.0,76.0,2661.0,19.0,0.579,0.135,0.584,3.8,8.5,6.2,39.2,3.2,0.6,18.6,20.4,5.8,1.8,7.6,0.138,3.2,-0.9,2.3,2.9,353.0,791.0,0.446,26.0,107.0,0.243,327.0,684.0,0.478,0.46299999999999997,419.0,462.0,0.907,84.0,189.0,273.0,661.0,165.0,23.0,227.0,268.0,1151.0,-7.62,19.0,35.01315789473684,4.644736842105263,10.407894736842104,4.302631578947368,9.0,5.5131578947368425,6.078947368421052,1.105263157894737,2.486842105263158,3.5921052631578947,8.697368421052632,2.1710526315789473,0.3026315789473684,2.986842105263158,3.526315789473684,15.144736842105264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
377,28.0,79.0,79.0,2722.0,15.8,0.517,0.105,0.254,5.1,11.6,8.3,16.7,2.2,1.7,13.0,22.3,2.4,3.6,5.9,0.105,0.7,1.2,1.9,2.6,535.0,1167.0,0.45799999999999996,33.0,122.0,0.27,502.0,1045.0,0.48,0.473,238.0,296.0,0.804,132.0,296.0,428.0,295.0,126.0,76.0,194.0,284.0,1341.0,-2.14,36.0,34.45569620253165,6.772151898734177,14.772151898734178,6.3544303797468356,13.227848101265822,3.0126582278481013,3.7468354430379747,1.6708860759493671,3.7468354430379747,5.417721518987341,3.7341772151898733,1.5949367088607596,0.9620253164556962,2.4556962025316458,3.5949367088607596,16.974683544303797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
378,24.0,71.0,5.0,1369.0,14.6,0.513,0.02,0.354,13.7,24.7,19.0,6.6,2.1,3.2,15.1,15.3,1.4,2.5,3.9,0.136,-1.7,2.0,0.3,0.8,166.0,356.0,0.466,0.0,7.0,0.0,166.0,349.0,0.47600000000000003,0.466,90.0,126.0,0.7140000000000001,168.0,283.0,451.0,68.0,55.0,66.0,73.0,230.0,422.0,6.19,57.0,19.281690140845072,2.3380281690140845,5.014084507042254,2.3380281690140845,4.915492957746479,1.267605633802817,1.7746478873239437,2.3661971830985915,3.9859154929577465,6.352112676056338,0.9577464788732394,0.7746478873239436,0.9295774647887324,1.028169014084507,3.23943661971831,5.943661971830986,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
379,22.0,59.0,26.0,1673.0,15.0,0.524,0.23199999999999998,0.3670000000000001,7.4,10.4,8.8,16.7,1.9,1.1,15.8,27.7,0.4,1.2,1.6,0.047,1.0,-1.1,-0.1,0.8,358.0,823.0,0.435,61.0,191.0,0.319,297.0,632.0,0.47,0.47200000000000003,224.0,302.0,0.742,115.0,150.0,265.0,178.0,66.0,29.0,179.0,209.0,1001.0,-3.0,25.0,28.35593220338983,6.067796610169491,13.94915254237288,5.033898305084746,10.711864406779661,3.7966101694915255,5.11864406779661,1.9491525423728813,2.542372881355932,4.491525423728813,3.016949152542373,1.11864406779661,0.4915254237288136,3.0338983050847457,3.542372881355932,16.966101694915253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
380,30.0,80.0,80.0,2878.0,17.4,0.531,0.024,0.24600000000000002,12.5,27.9,19.9,8.9,1.2,0.9,13.6,22.5,3.0,3.0,6.0,0.099,-0.3,-0.1,-0.4,1.2,616.0,1218.0,0.506,7.0,29.0,0.24100000000000002,609.0,1189.0,0.512,0.509,196.0,300.0,0.653,335.0,693.0,1028.0,165.0,68.0,41.0,213.0,264.0,1435.0,-0.67,43.0,35.975,7.7,15.225,7.6125,14.8625,2.45,3.75,4.1875,8.6625,12.85,2.0625,0.85,0.5125,2.6625,3.3,17.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
381,26.0,39.0,0.0,340.0,11.2,0.48100000000000004,0.13699999999999998,0.158,6.0,10.1,8.2,5.9,1.5,1.8,9.2,21.3,0.0,0.4,0.4,0.054000000000000006,-3.5,-1.5,-5.0,-0.3,61.0,139.0,0.439,4.0,19.0,0.21100000000000002,57.0,120.0,0.475,0.45299999999999996,17.0,22.0,0.773,17.0,32.0,49.0,13.0,10.0,10.0,15.0,40.0,143.0,3.57,55.0,8.717948717948717,1.564102564102564,3.5641025641025643,1.4615384615384615,3.076923076923077,0.4358974358974359,0.5641025641025641,0.4358974358974359,0.8205128205128205,1.2564102564102564,0.3333333333333333,0.2564102564102564,0.2564102564102564,0.38461538461538464,1.0256410256410255,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
382,29.0,72.0,55.0,1471.0,11.5,0.574,0.018000000000000002,0.318,3.8,8.7,6.4,16.2,2.1,0.3,18.9,13.2,1.3,1.0,2.3,0.075,-0.8,0.1,-0.7,0.5,180.0,336.0,0.536,1.0,6.0,0.16699999999999998,179.0,330.0,0.542,0.537,79.0,107.0,0.738,49.0,125.0,174.0,183.0,66.0,9.0,89.0,135.0,440.0,-6.74,55.0,20.430555555555557,2.5,4.666666666666667,2.486111111111111,4.583333333333333,1.0972222222222223,1.4861111111111112,0.6805555555555556,1.7361111111111112,2.4166666666666665,2.5416666666666665,0.9166666666666666,0.125,1.2361111111111112,1.875,6.111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
383,28.0,23.0,0.0,165.0,11.9,0.519,0.023,0.364,9.1,23.2,15.9,4.2,2.1,0.4,12.1,14.5,0.1,0.3,0.4,0.11800000000000001,-3.6,-0.1,-3.7,-0.1,20.0,44.0,0.455,0.0,1.0,0.0,20.0,43.0,0.465,0.455,13.0,16.0,0.813,14.0,34.0,48.0,5.0,7.0,1.0,7.0,24.0,53.0,0.35,59.0,7.173913043478261,0.8695652173913043,1.9130434782608696,0.8695652173913043,1.8695652173913044,0.5652173913043478,0.6956521739130435,0.6086956521739131,1.4782608695652173,2.0869565217391304,0.21739130434782608,0.30434782608695654,0.043478260869565216,0.30434782608695654,1.0434782608695652,2.3043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
384,28.0,64.0,2.0,598.0,8.7,0.5489999999999999,0.179,0.47,7.6,10.8,9.3,7.6,1.1,1.2,17.0,12.5,0.5,0.5,1.0,0.08199999999999999,-1.7,0.1,-1.6,0.1,52.0,117.0,0.444,5.0,21.0,0.23800000000000002,47.0,96.0,0.49,0.466,46.0,55.0,0.836,38.0,59.0,97.0,34.0,13.0,12.0,29.0,93.0,155.0,2.21,49.0,9.34375,0.8125,1.828125,0.734375,1.5,0.71875,0.859375,0.59375,0.921875,1.515625,0.53125,0.203125,0.1875,0.453125,1.453125,2.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
385,22.0,41.0,1.0,174.0,12.3,0.439,0.212,0.39399999999999996,3.8,5.1,4.5,30.1,3.9,0.4,17.1,22.1,-0.1,0.2,0.1,0.037000000000000005,-2.1,-1.7,-3.7,-0.1,23.0,66.0,0.348,3.0,14.0,0.214,20.0,52.0,0.385,0.371,19.0,26.0,0.731,6.0,8.0,14.0,40.0,14.0,1.0,16.0,26.0,68.0,0.33,41.0,4.2439024390243905,0.5609756097560976,1.6097560975609757,0.4878048780487805,1.2682926829268293,0.4634146341463415,0.6341463414634146,0.14634146341463414,0.1951219512195122,0.34146341463414637,0.975609756097561,0.34146341463414637,0.024390243902439025,0.3902439024390244,0.6341463414634146,1.6585365853658536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
386,33.0,58.0,47.0,1555.0,13.4,0.516,0.015,0.295,5.9,7.3,6.6,11.5,0.9,1.1,10.5,20.8,1.5,0.8,2.3,0.07200000000000001,-0.7,-0.6,-1.3,0.3,289.0,599.0,0.48200000000000004,0.0,9.0,0.0,289.0,590.0,0.49,0.48200000000000004,120.0,177.0,0.6779999999999999,87.0,98.0,185.0,115.0,27.0,27.0,79.0,122.0,698.0,1.75,50.0,26.810344827586206,4.982758620689655,10.327586206896552,4.982758620689655,10.172413793103448,2.0689655172413794,3.0517241379310347,1.5,1.6896551724137931,3.189655172413793,1.9827586206896552,0.46551724137931033,0.46551724137931033,1.3620689655172413,2.103448275862069,12.03448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
387,31.0,82.0,69.0,2359.0,15.6,0.494,0.09699999999999999,0.185,3.5,8.5,6.0,19.1,1.9,0.7,10.0,24.9,1.4,1.6,3.0,0.06,-0.1,-1.5,-1.6,0.2,510.0,1142.0,0.447,30.0,111.0,0.27,480.0,1031.0,0.466,0.46,171.0,211.0,0.81,73.0,174.0,247.0,278.0,92.0,27.0,137.0,87.0,1221.0,-1.2,39.0,28.76829268292683,6.219512195121951,13.926829268292684,5.853658536585366,12.573170731707316,2.0853658536585367,2.573170731707317,0.8902439024390244,2.1219512195121952,3.0121951219512195,3.3902439024390243,1.1219512195121952,0.32926829268292684,1.670731707317073,1.0609756097560976,14.890243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
388,25.0,4.0,0.0,10.0,28.7,0.68,0.0,0.4,12.0,10.7,11.3,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.182,3.8,-8.9,-5.1,0.0,4.0,5.0,0.8,0.0,0.0,0.0,4.0,5.0,0.8,0.8,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.35,41.0,2.5,1.0,1.25,1.0,1.25,0.0,0.5,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
389,30.0,65.0,2.0,836.0,10.4,0.519,0.40700000000000003,0.192,1.6,4.7,3.1,19.2,1.9,0.4,14.2,10.8,0.9,0.5,1.4,0.081,-1.8,-0.9,-2.7,-0.2,69.0,167.0,0.413,22.0,68.0,0.324,47.0,99.0,0.475,0.479,28.0,32.0,0.875,13.0,34.0,47.0,119.0,31.0,5.0,30.0,36.0,188.0,-1.1,40.0,12.861538461538462,1.0615384615384615,2.5692307692307694,0.7230769230769231,1.523076923076923,0.4307692307692308,0.49230769230769234,0.2,0.5230769230769231,0.7230769230769231,1.8307692307692307,0.47692307692307695,0.07692307692307693,0.46153846153846156,0.5538461538461539,2.8923076923076922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
390,26.0,25.0,0.0,199.0,10.4,0.44799999999999995,0.263,0.132,4.5,9.6,7.0,10.2,1.3,1.5,8.0,20.1,-0.1,0.1,0.0,-0.011000000000000001,-3.6,-2.4,-6.0,-0.2,30.0,76.0,0.395,7.0,20.0,0.35,23.0,56.0,0.41100000000000003,0.441,5.0,10.0,0.5,8.0,16.0,24.0,12.0,5.0,4.0,7.0,9.0,72.0,3.68,29.0,7.96,1.2,3.04,0.92,2.24,0.2,0.4,0.32,0.64,0.96,0.48,0.2,0.16,0.28,0.36,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
391,24.0,12.0,0.0,52.0,0.4,0.35200000000000004,0.0,0.462,2.3,13.4,7.9,2.8,1.0,1.5,20.4,17.4,-0.2,0.0,-0.2,-0.14400000000000002,-10.6,-1.3,-12.0,-0.1,4.0,13.0,0.308,0.0,0.0,0.0,4.0,13.0,0.308,0.308,3.0,6.0,0.5,1.0,6.0,7.0,1.0,1.0,1.0,4.0,4.0,11.0,-2.54,33.0,4.333333333333333,0.3333333333333333,1.0833333333333333,0.3333333333333333,1.0833333333333333,0.25,0.5,0.08333333333333333,0.5,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
392,23.0,74.0,8.0,1234.0,8.9,0.5479999999999999,0.35700000000000004,0.237,2.8,10.1,6.4,5.5,1.3,0.8,11.5,14.5,0.8,1.0,1.8,0.069,-1.7,-0.7,-2.4,-0.1,131.0,300.0,0.4370000000000001,43.0,107.0,0.402,88.0,193.0,0.456,0.508,58.0,71.0,0.8170000000000001,30.0,104.0,134.0,44.0,28.0,13.0,43.0,144.0,363.0,-0.36,39.0,16.675675675675677,1.7702702702702702,4.054054054054054,1.1891891891891893,2.608108108108108,0.7837837837837838,0.9594594594594594,0.40540540540540543,1.4054054054054055,1.8108108108108107,0.5945945945945946,0.3783783783783784,0.17567567567567569,0.581081081081081,1.945945945945946,4.905405405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
393,24.0,20.0,0.0,97.0,2.2,0.365,0.14,0.18600000000000005,3.6,8.7,6.1,5.3,0.6,1.7,7.9,24.4,-0.3,0.0,-0.3,-0.133,-8.5,-4.3,-12.8,-0.3,15.0,43.0,0.349,0.0,6.0,0.0,15.0,37.0,0.405,0.349,4.0,8.0,0.5,3.0,7.0,10.0,3.0,1.0,2.0,4.0,17.0,34.0,-3.07,35.0,4.85,0.75,2.15,0.75,1.85,0.2,0.4,0.15,0.35,0.5,0.15,0.05,0.1,0.2,0.85,1.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
394,24.0,3.0,0.0,19.0,12.9,0.581,0.667,0.33299999999999996,0.0,6.2,3.1,16.0,2.9,0.0,12.7,20.1,0.0,0.0,0.1,0.149,0.6,-1.8,-1.1,0.0,2.0,6.0,0.33299999999999996,2.0,4.0,0.5,0.0,2.0,0.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,8.0,3.36,54.0,6.333333333333333,0.6666666666666666,2.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
