year,player,listed_pos,age,tm_name,g,gs,mp,per,ts%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ows,dws,ws,ws/48,obpm,dbpm,bpm,vorp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,year-player,award_tm,award_pos,starter,reserve,all_star
1991.0,kevin duckworth,C,26.0,POR,81.0,81.0,2511.0,12.7,0.525,0.002,0.287,7.9,15.4,11.7,5.1,0.6,0.8,13.2,22.8,1.3,3.0,4.3,0.08199999999999999,-2.1,-1.0,-3.2,-0.7,521.0,1084.0,0.481,0.0,2.0,0.0,521.0,1082.0,0.482,0.481,240.0,311.0,0.772,177.0,354.0,531.0,89.0,33.0,34.0,186.0,251.0,1282.0,1991.0kevin duckworth,0,C,0.0,1.0,1.0
1991.0,joe dumars,SG,27.0,DET,80.0,80.0,3046.0,18.0,0.552,0.035,0.32299999999999995,2.3,4.7,3.5,24.2,1.5,0.1,11.4,24.0,6.8,3.1,9.9,0.155,2.7,-0.9,1.8,2.9,622.0,1292.0,0.481,14.0,45.0,0.311,608.0,1247.0,0.488,0.487,371.0,417.0,0.89,62.0,125.0,187.0,443.0,89.0,7.0,189.0,135.0,1629.0,1991.0joe dumars,3,G,1.0,0.0,1.0
1991.0,patrick ewing,C,28.0,NYK,81.0,81.0,3104.0,23.7,0.561,0.004,0.379,7.4,25.7,16.8,14.1,1.3,5.0,13.2,31.1,4.4,5.6,10.0,0.155,1.3,2.6,3.9,4.6,845.0,1645.0,0.514,0.0,6.0,0.0,845.0,1639.0,0.516,0.514,464.0,623.0,0.745,194.0,711.0,905.0,244.0,80.0,258.0,291.0,287.0,2154.0,1991.0patrick ewing,2,C,1.0,0.0,1.0
1991.0,tim hardaway,PG,24.0,GSW,82.0,82.0,3215.0,20.9,0.547,0.162,0.246,3.0,8.4,5.7,36.8,3.1,0.2,13.6,24.7,7.4,2.5,9.9,0.14800000000000002,4.7,-0.7,4.0,4.9,739.0,1551.0,0.476,97.0,252.0,0.385,642.0,1299.0,0.494,0.508,306.0,381.0,0.8029999999999999,87.0,245.0,332.0,793.0,214.0,12.0,270.0,228.0,1881.0,1991.0tim hardaway,0,PG,0.0,1.0,1.0
1991.0,hersey hawkins,SG,24.0,PHI,80.0,80.0,3110.0,19.4,0.5920000000000001,0.21600000000000005,0.44,1.8,9.3,5.6,15.3,2.9,0.7,12.5,24.0,6.5,3.3,9.8,0.151,3.4,0.0,3.5,4.3,590.0,1251.0,0.472,108.0,270.0,0.4,482.0,981.0,0.491,0.515,479.0,550.0,0.871,48.0,262.0,310.0,299.0,178.0,39.0,213.0,182.0,1767.0,1991.0hersey hawkins,0,SG,0.0,1.0,1.0
1991.0,kevin johnson,PG,24.0,PHO,77.0,76.0,2772.0,23.7,0.604,0.038,0.5379999999999999,2.2,8.1,5.3,40.7,2.8,0.2,16.0,24.8,9.5,3.3,12.7,0.22,5.6,-0.4,5.2,5.1,591.0,1145.0,0.516,9.0,44.0,0.205,582.0,1101.0,0.529,0.52,519.0,616.0,0.843,54.0,217.0,271.0,781.0,163.0,11.0,269.0,174.0,1710.0,1991.0kevin johnson,2,G,1.0,0.0,1.0
1991.0,magic johnson,PG,31.0,LAL,79.0,79.0,2933.0,25.1,0.623,0.256,0.5870000000000001,4.3,16.9,10.9,49.3,1.8,0.3,20.4,22.9,11.2,4.2,15.4,0.251,7.1,1.2,8.3,7.6,466.0,976.0,0.477,80.0,250.0,0.32,386.0,726.0,0.532,0.518,519.0,573.0,0.906,105.0,446.0,551.0,989.0,102.0,17.0,314.0,150.0,1531.0,1991.0magic johnson,1,G,1.0,0.0,1.0
1991.0,michael jordan,SG,27.0,CHI,82.0,82.0,3034.0,31.6,0.605,0.051,0.365,4.6,14.3,9.5,25.2,3.7,1.7,8.7,32.9,14.9,5.4,20.3,0.321,8.9,1.8,10.8,9.8,990.0,1837.0,0.539,29.0,93.0,0.312,961.0,1744.0,0.551,0.547,571.0,671.0,0.851,118.0,374.0,492.0,453.0,223.0,83.0,202.0,229.0,2580.0,1991.0michael jordan,1,G,1.0,0.0,1.0
1991.0,bernard king,SF,34.0,WSB,64.0,64.0,2401.0,19.1,0.527,0.024,0.321,5.2,9.4,7.3,21.8,1.1,0.4,12.9,34.4,1.9,1.6,3.5,0.07,2.4,-2.2,0.1,1.3,713.0,1511.0,0.472,8.0,37.0,0.21600000000000005,705.0,1474.0,0.478,0.475,383.0,485.0,0.79,114.0,205.0,319.0,292.0,56.0,16.0,255.0,187.0,1817.0,1991.0bernard king,3,F,1.0,0.0,1.0
1991.0,karl malone,PF,27.0,UTA,82.0,82.0,3302.0,24.8,0.596,0.009000000000000001,0.552,9.0,24.5,17.2,14.7,1.4,1.5,10.9,30.1,9.9,5.6,15.5,0.225,4.3,1.5,5.8,6.5,847.0,1608.0,0.527,4.0,14.0,0.28600000000000003,843.0,1594.0,0.529,0.528,684.0,888.0,0.77,236.0,731.0,967.0,270.0,89.0,79.0,244.0,268.0,2382.0,1991.0karl malone,1,F,1.0,0.0,1.0
1991.0,kevin mchale,PF,33.0,BOS,68.0,10.0,2067.0,21.2,0.606,0.041,0.302,8.4,16.5,12.8,8.8,0.6,4.0,11.9,23.9,5.3,2.6,7.9,0.182,2.2,0.3,2.5,2.3,504.0,912.0,0.5529999999999999,15.0,37.0,0.405,489.0,875.0,0.5589999999999999,0.561,228.0,275.0,0.8290000000000001,145.0,335.0,480.0,126.0,25.0,146.0,140.0,194.0,1251.0,1991.0kevin mchale,0,PF,0.0,1.0,1.0
1991.0,chris mullin,SF,27.0,GSW,82.0,82.0,3315.0,21.4,0.618,0.092,0.4,4.7,10.0,7.4,14.9,2.4,1.1,12.6,23.5,9.7,2.4,12.2,0.17600000000000002,4.4,0.1,4.5,5.4,777.0,1449.0,0.536,40.0,133.0,0.301,737.0,1316.0,0.56,0.55,513.0,580.0,0.884,141.0,302.0,443.0,329.0,173.0,63.0,245.0,176.0,2107.0,1991.0chris mullin,2,F,1.0,0.0,1.0
1991.0,robert parish,C,37.0,BOS,81.0,81.0,2441.0,20.6,0.637,0.001,0.381,13.4,24.4,19.3,3.7,1.3,2.4,13.9,19.0,6.1,3.9,10.0,0.198,1.8,-0.1,1.7,2.3,485.0,811.0,0.598,0.0,1.0,0.0,485.0,810.0,0.599,0.598,237.0,309.0,0.767,271.0,585.0,856.0,66.0,66.0,103.0,153.0,197.0,1207.0,1991.0robert parish,0,C,0.0,1.0,1.0
1991.0,ricky pierce,SG,31.0,TOT,78.0,2.0,2167.0,21.0,0.586,0.1,0.407,3.6,6.9,5.3,13.0,1.4,0.4,9.7,29.7,6.7,1.2,7.9,0.174,3.2,-3.4,-0.2,1.0,561.0,1156.0,0.485,46.0,116.0,0.397,515.0,1040.0,0.495,0.505,430.0,471.0,0.913,67.0,124.0,191.0,168.0,60.0,13.0,147.0,170.0,1598.0,1991.0ricky pierce,0,SG,0.0,1.0,1.0
1991.0,terry porter,PG,27.0,POR,81.0,81.0,2665.0,21.7,0.632,0.332,0.359,2.2,9.4,5.9,34.0,2.8,0.3,14.7,19.6,9.2,3.9,13.0,0.235,5.9,0.3,6.1,5.5,486.0,944.0,0.515,130.0,313.0,0.415,356.0,631.0,0.564,0.584,279.0,339.0,0.823,52.0,230.0,282.0,649.0,158.0,12.0,189.0,151.0,1381.0,1991.0terry porter,0,PG,0.0,1.0,1.0
1991.0,alvin robertson,SG,28.0,MIL,81.0,81.0,2598.0,18.6,0.5379999999999999,0.07,0.29100000000000004,8.6,12.5,10.5,25.4,4.7,0.4,17.2,20.3,3.4,4.3,7.7,0.142,2.9,3.2,6.1,5.3,438.0,904.0,0.485,23.0,63.0,0.365,415.0,841.0,0.493,0.4970000000000001,199.0,263.0,0.757,191.0,268.0,459.0,444.0,246.0,16.0,212.0,273.0,1098.0,1991.0alvin robertson,0,SG,0.0,1.0,1.0
1991.0,david robinson,C,25.0,SAS,82.0,81.0,3095.0,27.4,0.615,0.005,0.569,12.6,24.7,19.0,10.9,2.0,6.2,13.7,26.6,9.4,7.6,17.0,0.264,4.0,4.4,8.4,8.1,754.0,1366.0,0.552,1.0,7.0,0.14300000000000002,753.0,1359.0,0.5539999999999999,0.552,592.0,777.0,0.762,335.0,728.0,1063.0,208.0,127.0,320.0,270.0,264.0,2101.0,1991.0david robinson,1,C,1.0,0.0,1.0
1991.0,john stockton,PG,28.0,UTA,82.0,82.0,3103.0,23.4,0.604,0.172,0.444,1.9,6.8,4.5,57.5,3.8,0.3,20.3,20.9,9.4,4.7,14.0,0.217,5.3,-1.0,4.4,5.0,496.0,978.0,0.507,58.0,168.0,0.345,438.0,810.0,0.541,0.537,363.0,434.0,0.836,46.0,191.0,237.0,1164.0,234.0,16.0,298.0,233.0,1413.0,1991.0john stockton,3,G,0.0,1.0,1.0
1991.0,dominique wilkins,SF,31.0,ATL,81.0,81.0,3078.0,23.5,0.555,0.152,0.35,9.0,17.3,13.0,14.4,1.9,1.3,9.6,28.1,8.6,2.8,11.4,0.177,4.8,-0.1,4.7,5.2,770.0,1640.0,0.47,85.0,249.0,0.341,685.0,1391.0,0.4920000000000001,0.495,476.0,574.0,0.8290000000000001,261.0,471.0,732.0,265.0,123.0,65.0,201.0,156.0,2101.0,1991.0dominique wilkins,2,F,0.0,1.0,1.0
1991.0,james worthy,SF,29.0,LAL,78.0,74.0,3008.0,18.1,0.531,0.062,0.183,4.3,9.2,6.9,15.1,1.8,0.7,7.5,24.6,5.5,3.5,9.0,0.14300000000000002,2.0,0.3,2.3,3.2,716.0,1455.0,0.4920000000000001,26.0,90.0,0.289,690.0,1365.0,0.505,0.501,212.0,266.0,0.797,107.0,249.0,356.0,275.0,104.0,35.0,127.0,117.0,1670.0,1991.0james worthy,3,F,0.0,1.0,1.0
1992.0,michael adams,PG,29.0,WSB,78.0,78.0,2795.0,17.1,0.506,0.313,0.292,2.2,10.1,6.1,31.5,2.5,0.2,13.2,24.2,2.6,2.6,5.3,0.09,2.5,-0.8,1.7,2.6,485.0,1233.0,0.393,125.0,386.0,0.324,360.0,847.0,0.425,0.444,313.0,360.0,0.8690000000000001,58.0,252.0,310.0,594.0,145.0,9.0,212.0,162.0,1408.0,1992.0michael adams,0,PG,0.0,1.0,1.0
1992.0,charles barkley,SF,28.0,PHI,75.0,75.0,2881.0,24.5,0.612,0.122,0.58,10.9,22.0,16.5,18.1,2.4,0.9,14.3,25.1,8.6,3.7,12.3,0.205,5.9,1.5,7.4,6.9,622.0,1126.0,0.552,32.0,137.0,0.234,590.0,989.0,0.597,0.5670000000000001,454.0,653.0,0.695,271.0,559.0,830.0,308.0,136.0,44.0,235.0,196.0,1730.0,1992.0charles barkley,2,F,1.0,0.0,1.0
1992.0,brad daugherty,C,26.0,CLE,73.0,73.0,2643.0,23.0,0.629,0.002,0.528,8.4,23.1,16.0,15.3,1.2,1.7,12.9,23.6,8.2,3.5,11.7,0.213,3.9,1.1,5.0,4.7,576.0,1010.0,0.57,0.0,2.0,0.0,576.0,1008.0,0.5710000000000001,0.57,414.0,533.0,0.777,191.0,569.0,760.0,262.0,65.0,78.0,185.0,190.0,1566.0,1992.0brad daugherty,3,C,0.0,1.0,1.0
1992.0,clyde drexler,SG,29.0,POR,76.0,76.0,2751.0,23.6,0.56,0.229,0.342,6.6,13.2,9.9,29.9,2.4,1.6,12.4,28.7,8.3,4.5,12.8,0.223,6.6,1.7,8.4,7.2,694.0,1476.0,0.47,114.0,338.0,0.337,580.0,1138.0,0.51,0.509,401.0,505.0,0.794,166.0,334.0,500.0,512.0,138.0,70.0,240.0,229.0,1903.0,1992.0clyde drexler,1,G,1.0,0.0,1.0
1992.0,joe dumars,SG,28.0,DET,82.0,82.0,3192.0,15.4,0.5379999999999999,0.092,0.362,2.9,3.7,3.3,18.9,1.2,0.2,11.3,23.6,5.7,2.5,8.2,0.123,1.4,-1.4,0.0,1.6,587.0,1311.0,0.448,49.0,120.0,0.408,538.0,1191.0,0.452,0.466,412.0,475.0,0.867,82.0,106.0,188.0,375.0,71.0,12.0,193.0,145.0,1635.0,1992.0joe dumars,0,SG,0.0,1.0,1.0
1992.0,patrick ewing,C,29.0,NYK,82.0,82.0,3150.0,22.8,0.563,0.004,0.335,8.4,24.9,16.8,8.5,1.4,5.0,10.7,27.2,6.1,6.9,13.0,0.198,1.1,3.0,4.0,4.8,796.0,1525.0,0.522,1.0,6.0,0.16699999999999998,795.0,1519.0,0.523,0.522,377.0,511.0,0.738,228.0,693.0,921.0,156.0,88.0,245.0,209.0,277.0,1970.0,1992.0patrick ewing,2,C,1.0,0.0,1.0
1992.0,tim hardaway,PG,25.0,GSW,81.0,81.0,3332.0,19.1,0.537,0.236,0.244,2.7,7.4,5.1,33.3,2.3,0.2,13.2,24.4,7.2,2.0,9.2,0.132,4.1,-1.5,2.6,3.9,734.0,1592.0,0.461,127.0,376.0,0.338,607.0,1216.0,0.499,0.501,298.0,389.0,0.7659999999999999,81.0,229.0,310.0,807.0,164.0,13.0,267.0,208.0,1893.0,1992.0tim hardaway,2,G,0.0,1.0,1.0
1992.0,jeff hornacek,SG,28.0,PHO,81.0,81.0,3078.0,18.9,0.5920000000000001,0.152,0.254,4.0,10.3,7.3,19.3,2.5,0.6,11.0,20.9,7.8,3.8,11.6,0.181,4.1,1.0,5.1,5.5,635.0,1240.0,0.512,83.0,189.0,0.439,552.0,1051.0,0.525,0.546,279.0,315.0,0.8859999999999999,106.0,301.0,407.0,411.0,158.0,31.0,170.0,218.0,1632.0,1992.0jeff hornacek,0,SG,0.0,1.0,1.0
1992.0,michael jordan,SG,28.0,CHI,80.0,80.0,3102.0,27.7,0.579,0.055,0.325,3.5,15.3,9.5,25.7,3.0,1.5,8.8,31.7,12.1,5.6,17.7,0.274,6.9,1.7,8.6,8.3,943.0,1818.0,0.519,27.0,100.0,0.27,916.0,1718.0,0.5329999999999999,0.526,491.0,590.0,0.8320000000000001,91.0,420.0,511.0,489.0,182.0,75.0,200.0,201.0,2404.0,1992.0michael jordan,1,G,1.0,0.0,1.0
1992.0,reggie lewis,SG,26.0,BOS,82.0,82.0,3070.0,17.9,0.55,0.015,0.246,4.4,9.5,7.1,9.0,2.0,2.0,8.1,23.6,5.6,3.5,9.1,0.14300000000000002,1.7,0.7,2.4,3.4,703.0,1397.0,0.503,5.0,21.0,0.238,698.0,1376.0,0.507,0.505,292.0,343.0,0.851,117.0,277.0,394.0,185.0,125.0,105.0,136.0,258.0,1703.0,1992.0reggie lewis,0,SG,0.0,1.0,1.0
1992.0,dan majerle,SF,26.0,PHO,82.0,15.0,2853.0,17.8,0.551,0.198,0.263,6.0,12.3,9.3,13.6,2.2,0.9,7.3,20.3,6.2,3.6,9.8,0.165,3.2,0.9,4.1,4.4,551.0,1153.0,0.478,87.0,228.0,0.382,464.0,925.0,0.502,0.516,229.0,303.0,0.7559999999999999,148.0,335.0,483.0,274.0,131.0,43.0,102.0,158.0,1418.0,1992.0dan majerle,0,SF,0.0,1.0,1.0
1992.0,karl malone,PF,28.0,UTA,81.0,81.0,3054.0,25.4,0.599,0.011,0.5710000000000001,8.7,24.1,16.8,13.4,1.8,1.0,11.6,30.3,9.9,5.2,15.1,0.237,4.4,0.9,5.3,5.6,798.0,1516.0,0.526,3.0,17.0,0.17600000000000002,795.0,1499.0,0.53,0.527,673.0,865.0,0.778,225.0,684.0,909.0,241.0,108.0,51.0,248.0,226.0,2272.0,1992.0karl malone,1,F,1.0,0.0,1.0
1992.0,chris mullin,SF,28.0,GSW,81.0,81.0,3346.0,19.9,0.586,0.11,0.265,4.2,10.4,7.4,12.2,2.4,1.1,10.2,23.6,8.1,2.7,10.8,0.155,3.5,0.0,3.5,4.6,830.0,1584.0,0.524,64.0,175.0,0.366,766.0,1409.0,0.544,0.544,350.0,420.0,0.833,127.0,323.0,450.0,286.0,173.0,62.0,202.0,171.0,2074.0,1992.0chris mullin,1,F,1.0,0.0,1.0
1992.0,dikembe mutombo,C,25.0,DEN,71.0,71.0,2716.0,16.5,0.54,0.0,0.575,11.9,23.3,17.3,8.6,0.8,4.8,18.8,20.1,1.3,3.6,4.8,0.086,-1.2,2.6,1.4,2.3,428.0,869.0,0.493,0.0,0.0,0.0,428.0,869.0,0.493,0.493,321.0,500.0,0.642,316.0,554.0,870.0,156.0,43.0,210.0,252.0,273.0,1177.0,1992.0dikembe mutombo,0,C,0.0,1.0,1.0
1992.0,hakeem olajuwon,C,29.0,HOU,70.0,69.0,2636.0,23.7,0.5529999999999999,0.001,0.364,10.7,24.7,17.8,9.9,2.4,6.8,12.0,25.6,4.2,5.6,9.8,0.17800000000000002,0.7,4.3,5.0,4.7,591.0,1177.0,0.502,0.0,1.0,0.0,591.0,1176.0,0.503,0.502,328.0,428.0,0.7659999999999999,246.0,599.0,845.0,157.0,127.0,304.0,187.0,263.0,1510.0,1992.0hakeem olajuwon,0,C,0.0,1.0,1.0
1992.0,scottie pippen,SF,26.0,CHI,82.0,82.0,3164.0,21.5,0.555,0.059,0.319,6.9,15.8,11.5,25.8,2.5,1.8,14.0,24.6,7.1,5.5,12.7,0.192,3.9,2.6,6.5,6.8,687.0,1359.0,0.506,16.0,80.0,0.2,671.0,1279.0,0.525,0.511,330.0,434.0,0.76,185.0,445.0,630.0,572.0,155.0,93.0,253.0,242.0,1720.0,1992.0scottie pippen,2,F,1.0,0.0,1.0
1992.0,mark price,PG,27.0,CLE,72.0,72.0,2138.0,22.7,0.61,0.29100000000000004,0.318,2.1,6.8,4.5,37.9,2.2,0.3,13.5,24.1,7.5,1.6,9.1,0.205,6.3,-2.6,3.8,3.1,438.0,897.0,0.488,101.0,261.0,0.387,337.0,636.0,0.53,0.545,270.0,285.0,0.947,38.0,135.0,173.0,535.0,94.0,12.0,159.0,113.0,1247.0,1992.0mark price,3,G,0.0,1.0,1.0
1992.0,david robinson,C,26.0,SAS,68.0,68.0,2564.0,27.5,0.597,0.006999999999999999,0.522,11.2,24.0,17.7,11.3,3.1,7.4,12.1,24.7,7.0,6.9,13.9,0.26,3.8,6.1,10.0,7.8,592.0,1074.0,0.551,1.0,8.0,0.125,591.0,1066.0,0.5539999999999999,0.552,393.0,561.0,0.701,261.0,568.0,829.0,181.0,158.0,305.0,182.0,219.0,1578.0,1992.0david robinson,1,C,1.0,0.0,1.0
1992.0,dennis rodman,PF,30.0,DET,82.0,80.0,3301.0,17.0,0.574,0.159,0.22,18.1,34.1,26.2,8.2,1.1,1.3,16.7,11.1,5.6,7.0,12.6,0.183,1.3,3.7,4.9,5.8,342.0,635.0,0.539,32.0,101.0,0.317,310.0,534.0,0.581,0.564,84.0,140.0,0.6,523.0,1007.0,1530.0,191.0,68.0,70.0,140.0,248.0,800.0,1992.0dennis rodman,3,F,0.0,1.0,1.0
1992.0,john stockton,PG,29.0,UTA,82.0,82.0,3002.0,22.8,0.59,0.217,0.39,2.7,7.3,5.1,53.7,4.1,0.4,20.6,19.9,8.8,4.6,13.4,0.215,5.4,-0.3,5.1,5.3,453.0,939.0,0.482,83.0,204.0,0.407,370.0,735.0,0.503,0.527,308.0,366.0,0.8420000000000001,68.0,202.0,270.0,1126.0,244.0,22.0,286.0,234.0,1297.0,1992.0john stockton,2,G,0.0,1.0,1.0
1992.0,isiah thomas,PG,30.0,DET,78.0,78.0,2918.0,16.0,0.505,0.068,0.299,2.7,6.9,4.8,31.3,2.1,0.3,15.0,25.3,2.4,3.4,5.8,0.095,1.0,-0.2,0.8,2.1,564.0,1264.0,0.446,25.0,86.0,0.29100000000000004,539.0,1178.0,0.458,0.456,292.0,378.0,0.772,68.0,179.0,247.0,560.0,118.0,15.0,252.0,194.0,1445.0,1992.0isiah thomas,0,PG,1.0,0.0,1.0
1992.0,otis thorpe,PF,29.0,HOU,82.0,82.0,3056.0,17.2,0.619,0.006999999999999999,0.491,10.7,20.5,15.7,12.8,0.9,0.7,17.1,19.7,5.6,3.2,8.9,0.14,1.8,0.7,2.5,3.5,558.0,943.0,0.5920000000000001,0.0,7.0,0.0,558.0,936.0,0.596,0.5920000000000001,304.0,463.0,0.657,285.0,577.0,862.0,250.0,52.0,37.0,237.0,307.0,1420.0,1992.0otis thorpe,0,PF,0.0,1.0,1.0
1992.0,kevin willis,PF,29.0,ATL,81.0,80.0,2962.0,19.7,0.535,0.03,0.297,14.7,30.9,22.6,8.6,1.2,1.1,12.5,22.0,4.7,4.1,8.8,0.14300000000000002,0.6,0.4,1.0,2.2,591.0,1224.0,0.483,6.0,37.0,0.162,585.0,1187.0,0.493,0.485,292.0,363.0,0.804,418.0,840.0,1258.0,173.0,72.0,54.0,197.0,223.0,1480.0,1992.0kevin willis,3,F,0.0,1.0,1.0
1992.0,james worthy,SF,30.0,LAL,54.0,54.0,2108.0,16.7,0.49,0.043,0.203,5.2,11.4,8.2,20.3,1.9,0.7,10.4,25.4,1.4,1.6,3.1,0.07,1.0,-0.3,0.7,1.5,450.0,1007.0,0.447,9.0,43.0,0.209,441.0,964.0,0.457,0.451,166.0,204.0,0.8140000000000001,98.0,207.0,305.0,252.0,76.0,23.0,127.0,89.0,1075.0,1992.0james worthy,0,SF,0.0,1.0,1.0
1993.0,charles barkley,PF,29.0,PHO,76.0,76.0,2859.0,25.9,0.596,0.16,0.423,9.5,26.3,18.1,21.2,2.0,1.6,12.5,26.9,9.6,4.8,14.4,0.242,5.9,2.4,8.3,7.5,716.0,1376.0,0.52,67.0,220.0,0.305,649.0,1156.0,0.561,0.545,445.0,582.0,0.765,237.0,691.0,928.0,385.0,119.0,74.0,233.0,196.0,1944.0,1993.0charles barkley,1,F,1.0,0.0,1.0
1993.0,brad daugherty,C,27.0,CLE,71.0,71.0,2691.0,22.0,0.635,0.002,0.54,7.3,22.9,15.5,17.3,1.0,1.3,11.7,21.1,8.8,3.9,12.7,0.226,3.7,1.5,5.2,4.9,520.0,911.0,0.5710000000000001,1.0,2.0,0.5,519.0,909.0,0.5710000000000001,0.5710000000000001,391.0,492.0,0.795,164.0,562.0,726.0,312.0,53.0,56.0,150.0,174.0,1432.0,1993.0brad daugherty,0,C,0.0,1.0,1.0
1993.0,clyde drexler,SG,30.0,POR,49.0,49.0,1671.0,20.7,0.517,0.163,0.358,8.0,12.4,10.1,26.2,2.8,1.4,10.9,26.1,3.4,2.5,6.0,0.171,4.2,1.9,6.1,3.4,350.0,816.0,0.429,31.0,133.0,0.233,319.0,683.0,0.467,0.448,245.0,292.0,0.8390000000000001,126.0,183.0,309.0,278.0,95.0,37.0,115.0,159.0,976.0,1993.0clyde drexler,0,SG,1.0,0.0,1.0
1993.0,joe dumars,SG,29.0,DET,77.0,77.0,3094.0,17.6,0.555,0.206,0.273,2.2,3.2,2.6,16.4,1.3,0.1,7.8,24.5,7.8,1.3,9.1,0.141,3.6,-2.3,1.4,2.6,677.0,1454.0,0.466,112.0,299.0,0.375,565.0,1155.0,0.489,0.504,343.0,397.0,0.8640000000000001,63.0,85.0,148.0,308.0,78.0,7.0,138.0,141.0,1809.0,1993.0joe dumars,2,G,0.0,1.0,1.0
1993.0,sean elliott,SF,24.0,SAS,70.0,70.0,2604.0,15.5,0.5660000000000001,0.113,0.3670000000000001,3.9,10.0,7.1,15.4,1.3,0.7,12.5,20.6,3.9,2.2,6.1,0.113,1.6,0.0,1.6,2.3,451.0,918.0,0.491,37.0,104.0,0.35600000000000004,414.0,814.0,0.509,0.511,268.0,337.0,0.795,85.0,237.0,322.0,265.0,68.0,28.0,152.0,132.0,1207.0,1993.0sean elliott,0,SF,0.0,1.0,1.0
1993.0,patrick ewing,C,30.0,NYK,81.0,81.0,3003.0,20.8,0.546,0.005,0.359,7.3,28.4,18.2,9.2,1.3,3.6,12.9,29.7,2.6,8.1,10.6,0.17,-0.8,3.0,2.2,3.2,779.0,1550.0,0.503,1.0,7.0,0.14300000000000002,778.0,1543.0,0.504,0.503,400.0,556.0,0.7190000000000001,191.0,789.0,980.0,151.0,74.0,161.0,265.0,286.0,1959.0,1993.0patrick ewing,2,C,0.0,1.0,1.0
1993.0,tim hardaway,PG,26.0,GSW,66.0,66.0,2609.0,19.7,0.534,0.265,0.314,2.6,8.7,5.6,39.8,2.1,0.3,14.2,24.3,5.9,1.6,7.5,0.138,4.5,-1.7,2.8,3.2,522.0,1168.0,0.447,102.0,309.0,0.33,420.0,859.0,0.489,0.491,273.0,367.0,0.7440000000000001,60.0,203.0,263.0,699.0,116.0,12.0,220.0,152.0,1419.0,1993.0tim hardaway,3,G,0.0,1.0,1.0
1993.0,larry johnson,PF,23.0,CHH,82.0,82.0,3323.0,18.9,0.574,0.051,0.316,9.6,18.0,14.0,15.9,0.8,0.5,12.6,22.4,7.1,2.5,9.6,0.139,3.3,0.1,3.4,4.6,728.0,1385.0,0.526,18.0,71.0,0.254,710.0,1314.0,0.54,0.532,336.0,438.0,0.767,281.0,583.0,864.0,353.0,53.0,27.0,227.0,187.0,1810.0,1993.0larry johnson,2,F,1.0,0.0,1.0
1993.0,michael jordan,SG,29.0,CHI,78.0,78.0,3067.0,29.7,0.564,0.115,0.284,4.9,15.1,9.8,25.2,3.7,1.3,8.4,34.7,12.0,5.2,17.2,0.27,8.3,1.2,9.5,8.9,992.0,2003.0,0.495,81.0,230.0,0.35200000000000004,911.0,1773.0,0.514,0.515,476.0,569.0,0.8370000000000001,135.0,387.0,522.0,428.0,221.0,61.0,207.0,188.0,2541.0,1993.0michael jordan,1,G,1.0,0.0,1.0
1993.0,shawn kemp,PF,23.0,SEA,78.0,68.0,2582.0,20.4,0.547,0.004,0.48,12.8,25.1,18.8,8.8,2.3,3.8,14.6,24.2,4.0,5.1,9.1,0.16899999999999998,0.7,2.5,3.2,3.4,515.0,1047.0,0.4920000000000001,0.0,4.0,0.0,515.0,1043.0,0.494,0.4920000000000001,358.0,503.0,0.7120000000000001,287.0,546.0,833.0,155.0,119.0,146.0,217.0,327.0,1388.0,1993.0shawn kemp,0,PF,0.0,1.0,1.0
1993.0,dan majerle,SG,27.0,PHO,82.0,82.0,3199.0,15.4,0.573,0.4,0.238,4.3,8.9,6.7,13.4,2.1,0.6,9.9,17.3,6.6,3.2,9.8,0.147,3.5,0.5,4.0,4.9,509.0,1096.0,0.464,167.0,438.0,0.381,342.0,658.0,0.52,0.541,203.0,261.0,0.778,120.0,263.0,383.0,311.0,138.0,33.0,133.0,180.0,1388.0,1993.0dan majerle,0,SG,0.0,1.0,1.0
1993.0,karl malone,PF,29.0,UTA,82.0,82.0,3099.0,26.2,0.612,0.014,0.579,8.6,24.6,16.9,16.9,2.0,1.8,11.7,28.4,10.4,5.0,15.4,0.238,5.4,2.2,7.6,7.6,797.0,1443.0,0.552,4.0,20.0,0.2,793.0,1423.0,0.557,0.5539999999999999,619.0,836.0,0.74,227.0,692.0,919.0,308.0,124.0,85.0,240.0,261.0,2217.0,1993.0karl malone,1,F,1.0,0.0,1.0
1993.0,danny manning,PF,26.0,LAC,79.0,77.0,2761.0,19.6,0.565,0.022,0.35100000000000003,7.8,13.1,10.4,11.7,1.9,2.3,12.6,27.2,4.7,3.1,7.9,0.13699999999999998,2.0,0.1,2.1,2.9,702.0,1379.0,0.509,8.0,30.0,0.267,694.0,1349.0,0.514,0.512,388.0,484.0,0.802,198.0,322.0,520.0,207.0,108.0,101.0,230.0,323.0,1800.0,1993.0danny manning,0,PF,0.0,1.0,1.0
